Hourly measurement data supplied by UK-air on 11/09/2025
All Data GMT hour ending
Status: V=Verified P=Provisionaly Verified N=Not Verified S=Suspect
Site Name,,"Newcastle Cradlewell Roadside",,,,,,,,,,,
Latitude,,54.986405,,,,,,,,,,,,
Longitude,,-1.595362,,,,,,,,,,,,
Site Type,,Urban Traffic,,,,,,,,,,,,
Zone,,North East,,,,,,,,,,,,
Agglomeration,,Tyneside,,,,,,,,,,,,
Local Authority,,"Newcastle",,,,,,,,,,,,
Date,Time,"Nitric oxide",Status,"Nitrogen dioxide",Status,"Nitrogen oxides as nitrogen dioxide",Status,"Modelled Wind Direction",Status,"Modelled Wind Speed",Status,"Modelled Temperature",Status
2012-07-20,21:00:00,99,V ugm-3,80,V ugm-3,231,V ugm-3,150.5,N deg,2.8,N ms-1,10.9,N degC
2012-07-20,22:00:00,109,V ugm-3,86,V ugm-3,252,V ugm-3,186.8,N deg,2.9,N ms-1,9.6,N degC
2012-07-20,23:00:00,94,V ugm-3,80,V ugm-3,224,V ugm-3,211.1,N deg,2.9,N ms-1,8.7,N degC
2012-07-20,24:00:00,57,V ugm-3,63,V ugm-3,151,V ugm-3,221.5,N deg,3,N ms-1,8.2,N degC
2012-07-21,01:00:00,51,V ugm-3,73,V ugm-3,151,V ugm-3,235.5,N deg,2.6,N ms-1,7.7,N degC
2012-07-21,02:00:00,64,V ugm-3,69,V ugm-3,166,V ugm-3,257.5,N deg,2.4,N ms-1,7.2,N degC
2012-07-21,03:00:00,49,V ugm-3,57,V ugm-3,132,V ugm-3,268.4,N deg,2.8,N ms-1,7.1,N degC
2012-07-21,04:00:00,74,V ugm-3,59,V ugm-3,172,V ugm-3,276.8,N deg,3.1,N ms-1,7.3,N degC
2012-07-21,05:00:00,75,V ugm-3,52,V ugm-3,166,V ugm-3,282.5,N deg,3.4,N ms-1,7.6,N degC
2012-07-21,06:00:00,104,V ugm-3,48,V ugm-3,207,V ugm-3,283.5,N deg,3.7,N ms-1,7.8,N degC
2012-07-21,07:00:00,107,V ugm-3,57,V ugm-3,222,V ugm-3,287.6,N deg,3.9,N ms-1,8.1,N degC
2012-07-21,08:00:00,55,V ugm-3,42,V ugm-3,126,V ugm-3,289.5,N deg,4,N ms-1,9.1,N degC
2012-07-21,09:00:00,26,V ugm-3,25,V ugm-3,65,V ugm-3,290.8,N deg,4.1,N ms-1,12,N degC
2012-07-21,10:00:00,30,V ugm-3,29,V ugm-3,75,V ugm-3,294.1,N deg,4.3,N ms-1,15.3,N degC
2012-07-21,11:00:00,26,V ugm-3,27,V ugm-3,67,V ugm-3,291.5,N deg,4.6,N ms-1,17.2,N degC
2012-07-21,12:00:00,26,V ugm-3,29,V ugm-3,69,V ugm-3,286.7,N deg,4.8,N ms-1,18.4,N degC
2012-07-21,13:00:00,34,V ugm-3,33,V ugm-3,84,V ugm-3,284.4,N deg,5,N ms-1,19,N degC
2012-07-21,14:00:00,27,V ugm-3,31,V ugm-3,73,V ugm-3,280,N deg,5.1,N ms-1,18.8,N degC
2012-07-21,15:00:00,30,V ugm-3,33,V ugm-3,78,V ugm-3,278.6,N deg,5,N ms-1,18.3,N degC
2012-07-21,16:00:00,31,V ugm-3,36,V ugm-3,84,V ugm-3,283.6,N deg,4.7,N ms-1,17.9,N degC
2012-07-21,17:00:00,20,V ugm-3,27,V ugm-3,57,V ugm-3,285.9,N deg,4.6,N ms-1,17.3,N degC
2012-07-21,18:00:00,12,V ugm-3,23,V ugm-3,42,V ugm-3,285.8,N deg,4.3,N ms-1,16.2,N degC
2012-07-21,19:00:00,27,V ugm-3,36,V ugm-3,78,V ugm-3,286,N deg,4,N ms-1,15,N degC
2012-07-21,20:00:00,29,V ugm-3,38,V ugm-3,82,V ugm-3,284.7,N deg,3.8,N ms-1,14,N degC
2012-07-21,21:00:00,20,V ugm-3,33,V ugm-3,63,V ugm-3,279.4,N deg,3.4,N ms-1,13.4,N degC
2012-07-21,22:00:00,41,V ugm-3,50,V ugm-3,113,V ugm-3,267.6,N deg,3,N ms-1,12.9,N degC
2012-07-21,23:00:00,40,V ugm-3,63,V ugm-3,124,V ugm-3,252.6,N deg,2.9,N ms-1,12.4,N degC
2012-07-21,24:00:00,31,V ugm-3,55,V ugm-3,103,V ugm-3,229.8,N deg,2.9,N ms-1,11.9,N degC
2012-07-22,01:00:00,37,V ugm-3,57,V ugm-3,115,V ugm-3,221.1,N deg,3.1,N ms-1,11.3,N degC
2012-07-22,02:00:00,52,V ugm-3,75,V ugm-3,155,V ugm-3,224.1,N deg,3.4,N ms-1,10.9,N degC
2012-07-22,03:00:00,30,V ugm-3,50,V ugm-3,96,V ugm-3,220,N deg,3.5,N ms-1,11.2,N degC
2012-07-22,04:00:00,19,V ugm-3,33,V ugm-3,61,V ugm-3,224.1,N deg,3.6,N ms-1,11.9,N degC
2012-07-22,05:00:00,10,V ugm-3,25,V ugm-3,40,V ugm-3,229.7,N deg,4,N ms-1,12.6,N degC
2012-07-22,06:00:00,10,V ugm-3,23,V ugm-3,38,V ugm-3,232.2,N deg,4.7,N ms-1,13.5,N degC
2012-07-22,07:00:00,17,V ugm-3,27,V ugm-3,54,V ugm-3,234.6,N deg,5.1,N ms-1,14.3,N degC
2012-07-22,08:00:00,17,V ugm-3,27,V ugm-3,54,V ugm-3,234.3,N deg,5.5,N ms-1,15.6,N degC
2012-07-22,09:00:00,21,V ugm-3,31,V ugm-3,63,V ugm-3,233.1,N deg,6.1,N ms-1,17.3,N degC
2012-07-22,10:00:00,19,V ugm-3,29,V ugm-3,57,V ugm-3,235.1,N deg,6.9,N ms-1,18.9,N degC
2012-07-22,11:00:00,24,V ugm-3,33,V ugm-3,69,V ugm-3,238.4,N deg,7.7,N ms-1,20.5,N degC
2012-07-22,12:00:00,25,V ugm-3,33,V ugm-3,71,V ugm-3,239.9,N deg,8.2,N ms-1,21.6,N degC
2012-07-22,13:00:00,20,V ugm-3,23,V ugm-3,54,V ugm-3,240.6,N deg,8.5,N ms-1,22.2,N degC
2012-07-22,14:00:00,14,V ugm-3,21,V ugm-3,42,V ugm-3,240.9,N deg,8.7,N ms-1,22.4,N degC
2012-07-22,15:00:00,17,V ugm-3,23,V ugm-3,50,V ugm-3,240.5,N deg,8.9,N ms-1,22.4,N degC
2012-07-22,16:00:00,15,V ugm-3,19,V ugm-3,42,V ugm-3,239,N deg,8.9,N ms-1,21.7,N degC
2012-07-22,17:00:00,15,V ugm-3,23,V ugm-3,46,V ugm-3,237.2,N deg,8.7,N ms-1,20.5,N degC
2012-07-22,18:00:00,15,V ugm-3,21,V ugm-3,44,V ugm-3,236,N deg,8.1,N ms-1,19.3,N degC
2012-07-22,19:00:00,11,V ugm-3,19,V ugm-3,36,V ugm-3,237.2,N deg,7.9,N ms-1,17.9,N degC
2012-07-22,20:00:00,7,V ugm-3,13,V ugm-3,25,V ugm-3,237.5,N deg,8,N ms-1,17,N degC
2012-07-22,21:00:00,7,V ugm-3,13,V ugm-3,25,V ugm-3,234.8,N deg,7.5,N ms-1,16.6,N degC
2012-07-22,22:00:00,11,V ugm-3,21,V ugm-3,38,V ugm-3,234.8,N deg,7.3,N ms-1,16.3,N degC
2012-07-22,23:00:00,14,V ugm-3,23,V ugm-3,44,V ugm-3,235.9,N deg,7.5,N ms-1,16,N degC
2012-07-22,24:00:00,7,V ugm-3,13,V ugm-3,25,V ugm-3,235.5,N deg,7.4,N ms-1,16,N degC
2012-07-23,01:00:00,4,V ugm-3,10,V ugm-3,15,V ugm-3,238,N deg,7.1,N ms-1,15.9,N degC
2012-07-23,02:00:00,2,V ugm-3,6,V ugm-3,10,V ugm-3,239.8,N deg,6.6,N ms-1,15.7,N degC
2012-07-23,03:00:00,4,V ugm-3,8,V ugm-3,13,V ugm-3,236.7,N deg,6.2,N ms-1,16,N degC
2012-07-23,04:00:00,2,V ugm-3,8,V ugm-3,11,V ugm-3,232.9,N deg,6.1,N ms-1,16.4,N degC
2012-07-23,05:00:00,9,V ugm-3,15,V ugm-3,29,V ugm-3,231.6,N deg,6.2,N ms-1,16.4,N degC
2012-07-23,06:00:00,30,V ugm-3,31,V ugm-3,77,V ugm-3,232.6,N deg,6.4,N ms-1,16.7,N degC
2012-07-23,07:00:00,41,V ugm-3,38,V ugm-3,101,V ugm-3,232.1,N deg,6.3,N ms-1,17.7,N degC
2012-07-23,08:00:00,50,V ugm-3,44,V ugm-3,120,V ugm-3,231.8,N deg,6.7,N ms-1,18.7,N degC
2012-07-23,09:00:00,47,V ugm-3,44,V ugm-3,117,V ugm-3,232.9,N deg,7.3,N ms-1,19.7,N degC
2012-07-23,10:00:00,50,V ugm-3,40,V ugm-3,117,V ugm-3,232.4,N deg,7.6,N ms-1,20.7,N degC
2012-07-23,11:00:00,42,V ugm-3,29,V ugm-3,94,V ugm-3,232,N deg,8.1,N ms-1,21.5,N degC
2012-07-23,12:00:00,37,V ugm-3,33,V ugm-3,90,V ugm-3,232.3,N deg,8.5,N ms-1,22.2,N degC
2012-07-23,13:00:00,40,V ugm-3,34,V ugm-3,96,V ugm-3,233,N deg,8.8,N ms-1,22.9,N degC
2012-07-23,14:00:00,35,V ugm-3,34,V ugm-3,88,V ugm-3,233.5,N deg,8.9,N ms-1,23.4,N degC
2012-07-23,15:00:00,31,V ugm-3,31,V ugm-3,78,V ugm-3,233.7,N deg,8.7,N ms-1,23.2,N degC
2012-07-23,16:00:00,29,V ugm-3,33,V ugm-3,77,V ugm-3,233.8,N deg,8.1,N ms-1,22.5,N degC
2012-07-23,17:00:00,30,V ugm-3,34,V ugm-3,80,V ugm-3,234,N deg,7.6,N ms-1,21.7,N degC
2012-07-23,18:00:00,25,V ugm-3,31,V ugm-3,69,V ugm-3,235,N deg,6.7,N ms-1,20.7,N degC
2012-07-23,19:00:00,16,V ugm-3,23,V ugm-3,48,V ugm-3,235.7,N deg,6.3,N ms-1,19.7,N degC
2012-07-23,20:00:00,14,V ugm-3,21,V ugm-3,42,V ugm-3,235.7,N deg,6.7,N ms-1,19.2,N degC
2012-07-23,21:00:00,9,V ugm-3,15,V ugm-3,29,V ugm-3,235.7,N deg,6.8,N ms-1,18.8,N degC
2012-07-23,22:00:00,12,V ugm-3,15,V ugm-3,34,V ugm-3,236.2,N deg,6.5,N ms-1,18.2,N degC
2012-07-23,23:00:00,9,V ugm-3,17,V ugm-3,31,V ugm-3,237.3,N deg,6.1,N ms-1,17.7,N degC
2012-07-23,24:00:00,6,V ugm-3,13,V ugm-3,23,V ugm-3,238.1,N deg,5.7,N ms-1,17.4,N degC
2012-07-24,01:00:00,6,V ugm-3,13,V ugm-3,23,V ugm-3,244.2,N deg,3.4,N ms-1,15.7,N degC
2012-07-24,02:00:00,5,V ugm-3,11,V ugm-3,19,V ugm-3,226.4,N deg,2.2,N ms-1,14.1,N degC
2012-07-24,03:00:00,10,V ugm-3,17,V ugm-3,33,V ugm-3,206.7,N deg,3.1,N ms-1,14.3,N degC
2012-07-24,04:00:00,6,V ugm-3,13,V ugm-3,23,V ugm-3,217.9,N deg,3.4,N ms-1,14.7,N degC
2012-07-24,05:00:00,15,V ugm-3,23,V ugm-3,46,V ugm-3,225.7,N deg,3.8,N ms-1,15,N degC
2012-07-24,06:00:00,50,V ugm-3,38,V ugm-3,115,V ugm-3,232,N deg,3.9,N ms-1,16,N degC
2012-07-24,07:00:00,71,V ugm-3,50,V ugm-3,159,V ugm-3,240.6,N deg,3.5,N ms-1,17.2,N degC
2012-07-24,08:00:00,65,V ugm-3,44,V ugm-3,143,V ugm-3,242,N deg,3.3,N ms-1,17.9,N degC
2012-07-24,09:00:00,49,V ugm-3,34,V ugm-3,109,V ugm-3,246.6,N deg,3.4,N ms-1,19.1,N degC
2012-07-24,10:00:00,51,V ugm-3,36,V ugm-3,115,V ugm-3,255.3,N deg,3.8,N ms-1,20.7,N degC
2012-07-24,11:00:00,50,V ugm-3,34,V ugm-3,111,V ugm-3,265.8,N deg,4,N ms-1,21.6,N degC
2012-07-24,12:00:00,51,V ugm-3,38,V ugm-3,117,V ugm-3,279.1,N deg,4,N ms-1,22,N degC
2012-07-24,13:00:00,57,V ugm-3,44,V ugm-3,132,V ugm-3,286.7,N deg,4,N ms-1,22.3,N degC
2012-07-24,14:00:00,84,V ugm-3,59,V ugm-3,187,V ugm-3,289.8,N deg,3.9,N ms-1,22.3,N degC
2012-07-24,15:00:00,40,V ugm-3,38,V ugm-3,99,V ugm-3,290.1,N deg,3.8,N ms-1,21.8,N degC
2012-07-24,16:00:00,54,V ugm-3,44,V ugm-3,126,V ugm-3,290,N deg,3.8,N ms-1,21,N degC
2012-07-24,17:00:00,36,V ugm-3,34,V ugm-3,90,V ugm-3,286.6,N deg,3.6,N ms-1,21,N degC
2012-07-24,18:00:00,32,V ugm-3,31,V ugm-3,80,V ugm-3,281.5,N deg,3.3,N ms-1,20.7,N degC
2012-07-24,19:00:00,15,V ugm-3,19,V ugm-3,42,V ugm-3,287.1,N deg,3.4,N ms-1,19.2,N degC
2012-07-24,20:00:00,6,V ugm-3,15,V ugm-3,25,V ugm-3,297.2,N deg,3.5,N ms-1,17.8,N degC
2012-07-24,21:00:00,9,V ugm-3,21,V ugm-3,34,V ugm-3,304.2,N deg,3.3,N ms-1,17.1,N degC
2012-07-24,22:00:00,15,V ugm-3,25,V ugm-3,48,V ugm-3,306.4,N deg,3,N ms-1,16.5,N degC
2012-07-24,23:00:00,20,V ugm-3,31,V ugm-3,61,V ugm-3,312.3,N deg,2.9,N ms-1,16.1,N degC
2012-07-24,24:00:00,6,V ugm-3,17,V ugm-3,27,V ugm-3,166.4,N deg,2.9,N ms-1,15.7,N degC
2012-07-25,01:00:00,0,V ugm-3,6,V ugm-3,6,V ugm-3,175.7,N deg,3,N ms-1,14.7,N degC
2012-07-25,02:00:00,1,V ugm-3,10,V ugm-3,11,V ugm-3,334.4,N deg,3.1,N ms-1,13.9,N degC
2012-07-25,03:00:00,0,V ugm-3,10,V ugm-3,10,V ugm-3,329,N deg,3,N ms-1,13.6,N degC
2012-07-25,04:00:00,1,V ugm-3,13,V ugm-3,15,V ugm-3,323,N deg,2.9,N ms-1,13.4,N degC
2012-07-25,05:00:00,1,V ugm-3,19,V ugm-3,21,V ugm-3,321.6,N deg,2.8,N ms-1,13.3,N degC
2012-07-25,06:00:00,9,V ugm-3,23,V ugm-3,36,V ugm-3,330.8,N deg,2.4,N ms-1,13.6,N degC
2012-07-25,07:00:00,9,V ugm-3,21,V ugm-3,34,V ugm-3,345,N deg,2.1,N ms-1,14,N degC
2012-07-25,08:00:00,27,V ugm-3,36,V ugm-3,78,V ugm-3,176.6,N deg,2.2,N ms-1,14.5,N degC
2012-07-25,09:00:00,21,V ugm-3,31,V ugm-3,63,V ugm-3,13.7,N deg,2.2,N ms-1,16.1,N degC
2012-07-25,10:00:00,24,V ugm-3,31,V ugm-3,67,V ugm-3,29,N deg,2.5,N ms-1,19,N degC
2012-07-25,11:00:00,31,V ugm-3,29,V ugm-3,77,V ugm-3,30.8,N deg,2.9,N ms-1,21.1,N degC
2012-07-25,12:00:00,31,V ugm-3,33,V ugm-3,80,V ugm-3,33.8,N deg,3.5,N ms-1,21.7,N degC
2012-07-25,13:00:00,34,V ugm-3,38,V ugm-3,90,V ugm-3,40,N deg,3.9,N ms-1,21.8,N degC
2012-07-25,14:00:00,42,V ugm-3,42,V ugm-3,107,V ugm-3,46.1,N deg,4.2,N ms-1,21.2,N degC
2012-07-25,15:00:00,25,V ugm-3,34,V ugm-3,73,V ugm-3,52.9,N deg,4.4,N ms-1,20,N degC
2012-07-25,16:00:00,19,V ugm-3,29,V ugm-3,57,V ugm-3,58.4,N deg,4.3,N ms-1,19.3,N degC
2012-07-25,17:00:00,25,V ugm-3,38,V ugm-3,77,V ugm-3,62.7,N deg,4.2,N ms-1,18.5,N degC
2012-07-25,18:00:00,16,V ugm-3,33,V ugm-3,57,V ugm-3,67.7,N deg,3.9,N ms-1,16.7,N degC
2012-07-25,19:00:00,9,V ugm-3,21,V ugm-3,34,V ugm-3,72.4,N deg,3,N ms-1,14.9,N degC
2012-07-25,20:00:00,5,V ugm-3,17,V ugm-3,25,V ugm-3,73.2,N deg,2.5,N ms-1,13.3,N degC
2012-07-25,21:00:00,10,V ugm-3,27,V ugm-3,42,V ugm-3,72.2,N deg,2,N ms-1,12.4,N degC
2012-07-25,22:00:00,4,V ugm-3,19,V ugm-3,25,V ugm-3,77.5,N deg,1.2,N ms-1,12.1,N degC
2012-07-25,23:00:00,2,V ugm-3,13,V ugm-3,17,V ugm-3,96.2,N deg,1,N ms-1,11.9,N degC
2012-07-25,24:00:00,2,V ugm-3,15,V ugm-3,19,V ugm-3,123.3,N deg,0.8,N ms-1,11.9,N degC
2012-07-26,01:00:00,10,V ugm-3,21,V ugm-3,36,V ugm-3,247.7,N deg,0.6,N ms-1,11.5,N degC
2012-07-26,02:00:00,2,V ugm-3,4,V ugm-3,8,V ugm-3,319.2,N deg,0.7,N ms-1,10.8,N degC
2012-07-26,03:00:00,4,V ugm-3,6,V ugm-3,11,V ugm-3,300.4,N deg,1,N ms-1,10.5,N degC
2012-07-26,04:00:00,4,V ugm-3,8,V ugm-3,13,V ugm-3,323.6,N deg,0.9,N ms-1,10.4,N degC
2012-07-26,05:00:00,5,V ugm-3,10,V ugm-3,17,V ugm-3,337.8,N deg,0.7,N ms-1,10.5,N degC
2012-07-26,06:00:00,16,V ugm-3,23,V ugm-3,48,V ugm-3,206.6,N deg,0.6,N ms-1,10.7,N degC
2012-07-26,07:00:00,74,V ugm-3,65,V ugm-3,178,V ugm-3,86.5,N deg,1,N ms-1,11.1,N degC
2012-07-26,08:00:00,130,V ugm-3,96,V ugm-3,295,V ugm-3,108.8,N deg,1.6,N ms-1,12,N degC
2012-07-26,09:00:00,91,V ugm-3,82,V ugm-3,222,V ugm-3,128.2,N deg,2,N ms-1,14.2,N degC
2012-07-26,10:00:00,79,V ugm-3,77,V ugm-3,197,V ugm-3,168.3,N deg,2.5,N ms-1,16.9,N degC
2012-07-26,11:00:00,64,V ugm-3,67,V ugm-3,164,V ugm-3,182.7,N deg,3,N ms-1,18.6,N degC
2012-07-26,12:00:00,76,V ugm-3,73,V ugm-3,189,V ugm-3,182.8,N deg,3.2,N ms-1,19.5,N degC
2012-07-26,13:00:00,66,V ugm-3,69,V ugm-3,170,V ugm-3,182.2,N deg,3.5,N ms-1,20,N degC
2012-07-26,14:00:00,75,V ugm-3,67,V ugm-3,182,V ugm-3,172.2,N deg,3.8,N ms-1,20.2,N degC
2012-07-26,15:00:00,76,V ugm-3,65,V ugm-3,182,V ugm-3,162.7,N deg,4,N ms-1,19.6,N degC
2012-07-26,16:00:00,90,V ugm-3,77,V ugm-3,214,V ugm-3,149.9,N deg,3.8,N ms-1,17.9,N degC
2012-07-26,17:00:00,90,V ugm-3,73,V ugm-3,210,V ugm-3,142.8,N deg,3,N ms-1,16.7,N degC
2012-07-26,18:00:00,57,V ugm-3,57,V ugm-3,145,V ugm-3,149.8,N deg,2,N ms-1,16.7,N degC
2012-07-26,19:00:00,74,V ugm-3,71,V ugm-3,184,V ugm-3,213.6,N deg,0.8,N ms-1,16.6,N degC
2012-07-26,20:00:00,55,V ugm-3,63,V ugm-3,147,V ugm-3,243.8,N deg,0.2,N ms-1,15.8,N degC
2012-07-26,21:00:00,50,V ugm-3,61,V ugm-3,138,V ugm-3,230.6,N deg,0.4,N ms-1,14.9,N degC
2012-07-26,22:00:00,30,V ugm-3,38,V ugm-3,84,V ugm-3,260.6,N deg,0.8,N ms-1,14.1,N degC
2012-07-26,23:00:00,29,V ugm-3,42,V ugm-3,86,V ugm-3,278.4,N deg,1.6,N ms-1,13.5,N degC
2012-07-26,24:00:00,15,V ugm-3,23,V ugm-3,46,V ugm-3,275.7,N deg,2.5,N ms-1,13.3,N degC
2012-07-27,01:00:00,6,V ugm-3,15,V ugm-3,25,V ugm-3,278.6,N deg,2.8,N ms-1,13.1,N degC
2012-07-27,02:00:00,1,V ugm-3,13,V ugm-3,15,V ugm-3,283.9,N deg,3,N ms-1,12.4,N degC
2012-07-27,03:00:00,9,V ugm-3,21,V ugm-3,34,V ugm-3,281.7,N deg,3.1,N ms-1,11.6,N degC
2012-07-27,04:00:00,16,V ugm-3,31,V ugm-3,55,V ugm-3,282,N deg,3.2,N ms-1,11,N degC
2012-07-27,05:00:00,61,V ugm-3,55,V ugm-3,149,V ugm-3,283.3,N deg,3.4,N ms-1,10.5,N degC
2012-07-27,06:00:00,152,V ugm-3,88,V ugm-3,321,V ugm-3,285.6,N deg,3,N ms-1,10.7,N degC
2012-07-27,07:00:00,75,V ugm-3,71,V ugm-3,186,V ugm-3,289.4,N deg,3.2,N ms-1,12.1,N degC
2012-07-27,08:00:00,64,V ugm-3,54,V ugm-3,151,V ugm-3,289.3,N deg,4.3,N ms-1,14,N degC
2012-07-27,09:00:00,29,V ugm-3,29,V ugm-3,73,V ugm-3,285.9,N deg,4.7,N ms-1,15.3,N degC
2012-07-27,10:00:00,49,V ugm-3,42,V ugm-3,117,V ugm-3,284.9,N deg,5.1,N ms-1,16,N degC
2012-07-27,11:00:00,55,V ugm-3,44,V ugm-3,128,V ugm-3,279.8,N deg,5.4,N ms-1,17.1,N degC
2012-07-27,12:00:00,57,V ugm-3,55,V ugm-3,143,V ugm-3,274,N deg,5.6,N ms-1,18.6,N degC
2012-07-27,13:00:00,37,V ugm-3,40,V ugm-3,98,V ugm-3,273.1,N deg,5.8,N ms-1,19.3,N degC
2012-07-27,14:00:00,39,V ugm-3,40,V ugm-3,99,V ugm-3,273.7,N deg,5.4,N ms-1,19.7,N degC
2012-07-27,15:00:00,31,V ugm-3,34,V ugm-3,82,V ugm-3,276.6,N deg,5.4,N ms-1,20.1,N degC
2012-07-27,16:00:00,36,V ugm-3,38,V ugm-3,94,V ugm-3,280.8,N deg,6.1,N ms-1,19.8,N degC
2012-07-27,17:00:00,31,V ugm-3,36,V ugm-3,84,V ugm-3,282.4,N deg,6.5,N ms-1,18.9,N degC
2012-07-27,18:00:00,19,V ugm-3,27,V ugm-3,55,V ugm-3,280.1,N deg,6.2,N ms-1,17.6,N degC
2012-07-27,19:00:00,25,V ugm-3,29,V ugm-3,67,V ugm-3,276.9,N deg,5.7,N ms-1,16.3,N degC
2012-07-27,20:00:00,10,V ugm-3,21,V ugm-3,36,V ugm-3,273.8,N deg,5.3,N ms-1,14.7,N degC
2012-07-27,21:00:00,25,V ugm-3,31,V ugm-3,69,V ugm-3,274.2,N deg,5.2,N ms-1,13.5,N degC
2012-07-27,22:00:00,22,V ugm-3,31,V ugm-3,65,V ugm-3,277.2,N deg,5,N ms-1,12.6,N degC
2012-07-27,23:00:00,25,V ugm-3,34,V ugm-3,73,V ugm-3,278.7,N deg,4.8,N ms-1,11.9,N degC
2012-07-27,24:00:00,22,V ugm-3,29,V ugm-3,63,V ugm-3,279.1,N deg,4.8,N ms-1,11.3,N degC
2012-07-28,01:00:00,14,V ugm-3,25,V ugm-3,46,V ugm-3,270.1,N deg,4.7,N ms-1,10,N degC
2012-07-28,02:00:00,20,V ugm-3,40,V ugm-3,71,V ugm-3,263.9,N deg,4.6,N ms-1,8.9,N degC
2012-07-28,03:00:00,30,V ugm-3,46,V ugm-3,92,V ugm-3,264.5,N deg,4.6,N ms-1,8.8,N degC
2012-07-28,04:00:00,16,V ugm-3,36,V ugm-3,61,V ugm-3,261.7,N deg,4.4,N ms-1,8.9,N degC
2012-07-28,05:00:00,17,V ugm-3,33,V ugm-3,59,V ugm-3,262.4,N deg,4.4,N ms-1,9.1,N degC
2012-07-28,06:00:00,32,V ugm-3,40,V ugm-3,90,V ugm-3,262.4,N deg,4.5,N ms-1,10.1,N degC
2012-07-28,07:00:00,45,V ugm-3,46,V ugm-3,115,V ugm-3,262.4,N deg,4.7,N ms-1,11.8,N degC
2012-07-28,08:00:00,31,V ugm-3,33,V ugm-3,80,V ugm-3,263,N deg,5.3,N ms-1,13.5,N degC
2012-07-28,09:00:00,31,V ugm-3,34,V ugm-3,82,V ugm-3,262.8,N deg,5.7,N ms-1,15.1,N degC
2012-07-28,10:00:00,34,V ugm-3,36,V ugm-3,88,V ugm-3,263.5,N deg,5.9,N ms-1,16.5,N degC
2012-07-28,11:00:00,39,V ugm-3,40,V ugm-3,99,V ugm-3,264.6,N deg,6,N ms-1,17.6,N degC
2012-07-28,12:00:00,34,V ugm-3,36,V ugm-3,88,V ugm-3,264.4,N deg,6,N ms-1,18,N degC
2012-07-28,13:00:00,31,V ugm-3,34,V ugm-3,82,V ugm-3,260.5,N deg,5.8,N ms-1,17.8,N degC
2012-07-28,14:00:00,27,V ugm-3,38,V ugm-3,80,V ugm-3,256,N deg,5.6,N ms-1,17.4,N degC
2012-07-28,15:00:00,34,V ugm-3,36,V ugm-3,88,V ugm-3,251.1,N deg,5.7,N ms-1,16.9,N degC
2012-07-28,16:00:00,37,V ugm-3,36,V ugm-3,94,V ugm-3,247.7,N deg,5.8,N ms-1,16.8,N degC
2012-07-28,17:00:00,37,V ugm-3,42,V ugm-3,99,V ugm-3,247.8,N deg,5.8,N ms-1,16.6,N degC
2012-07-28,18:00:00,31,V ugm-3,40,V ugm-3,88,V ugm-3,248.5,N deg,5.5,N ms-1,16,N degC
2012-07-28,19:00:00,27,V ugm-3,44,V ugm-3,86,V ugm-3,243.3,N deg,5.1,N ms-1,14.8,N degC
2012-07-28,20:00:00,20,V ugm-3,34,V ugm-3,65,V ugm-3,236.4,N deg,4.7,N ms-1,13.5,N degC
2012-07-28,21:00:00,20,V ugm-3,33,V ugm-3,63,V ugm-3,242.7,N deg,4.5,N ms-1,12.9,N degC
2012-07-28,22:00:00,34,V ugm-3,52,V ugm-3,103,V ugm-3,257.6,N deg,4.5,N ms-1,12.3,N degC
2012-07-28,23:00:00,45,V ugm-3,57,V ugm-3,126,V ugm-3,263.9,N deg,4.5,N ms-1,11.7,N degC
2012-07-28,24:00:00,42,V ugm-3,57,V ugm-3,122,V ugm-3,264,N deg,4.5,N ms-1,11.1,N degC
2012-07-29,01:00:00,27,V ugm-3,42,V ugm-3,84,V ugm-3,263.2,N deg,4.6,N ms-1,9.9,N degC
2012-07-29,02:00:00,25,V ugm-3,40,V ugm-3,78,V ugm-3,267.4,N deg,4.7,N ms-1,8.9,N degC
2012-07-29,03:00:00,32,V ugm-3,44,V ugm-3,94,V ugm-3,275,N deg,4.7,N ms-1,8.7,N degC
2012-07-29,04:00:00,20,V ugm-3,34,V ugm-3,65,V ugm-3,277.7,N deg,4.6,N ms-1,8.9,N degC
2012-07-29,05:00:00,10,V ugm-3,25,V ugm-3,40,V ugm-3,275.5,N deg,4.5,N ms-1,9.6,N degC
2012-07-29,06:00:00,6,V ugm-3,17,V ugm-3,27,V ugm-3,273.5,N deg,4.3,N ms-1,10.3,N degC
2012-07-29,07:00:00,10,V ugm-3,17,V ugm-3,33,V ugm-3,275.2,N deg,4.2,N ms-1,10.8,N degC
2012-07-29,08:00:00,10,V ugm-3,15,V ugm-3,31,V ugm-3,274.8,N deg,4.6,N ms-1,12.3,N degC
2012-07-29,09:00:00,17,V ugm-3,19,V ugm-3,46,V ugm-3,272.2,N deg,4.9,N ms-1,14.6,N degC
2012-07-29,10:00:00,21,V ugm-3,23,V ugm-3,55,V ugm-3,269,N deg,5,N ms-1,16.6,N degC
2012-07-29,11:00:00,21,V ugm-3,29,V ugm-3,61,V ugm-3,266.4,N deg,5.3,N ms-1,17.6,N degC
2012-07-29,12:00:00,26,V ugm-3,29,V ugm-3,69,V ugm-3,263.9,N deg,5.7,N ms-1,18,N degC
2012-07-29,13:00:00,20,V ugm-3,21,V ugm-3,52,V ugm-3,264.5,N deg,6,N ms-1,18.4,N degC
